Date,Value,Returns,Mean180,Mean90,Mean30,Mean10,Var180,Var90,Var30,Var10
2009-08-07,71.96,-0.0131651124520023,0.00307984840187866,0.00423201891537691,0.00158286467018698,0.00620440009826694,0.000816919441403261,0.000347566448856204,0.000394967491770587,0.000515068524036473
2009-08-10,71.68,-0.00389105058365741,0.00292708637025882,0.00391528758821053,0.00138554973186763,0.00403063427293954,0.00081481366087189,0.000343538348594436,0.0003959536039464,0.000506082362781269
2009-08-11,71.06,-0.00864955357142863,0.00288635447503624,0.00366727171519465,0.000904441613012798,0.00397715551339123,0.000815460034004803,0.000344180462828694,0.000398519662907769,0.000507554342424115
2009-08-12,71.04,-0.000281452293836139,0.00264042948960008,0.00386538617161724,0.00103882065194358,0.00780584008678337,0.000806018952396844,0.000338986463358476,0.000397610861449656,0.000292157883291718
2009-08-13,72.22,0.0166103603603603,0.0027619675143533,0.00420475124312517,0.00266093710134128,0.00853996531899019,0.000806745102216022,0.000337135952975739,0.000365488709417939,0.000299934441689972
2009-08-14,71.14,-0.0149543062863472,0.00290948712200056,0.00359414783994353,0.00261989857039622,0.00377744646391764,0.000797527972147851,0.000326486676182628,0.000366930362966271,0.000271363751377853
2009-08-17,68.04,-0.0435760472308124,0.00311665412037212,0.00318225766936857,0.00240753305169219,-0.00458948906540358,0.00077034824854044,0.000350169225357317,0.000385781514136574,0.00029619213581547
2009-08-18,69.47,0.0210170487948265,0.00334693045983056,0.00359768421735423,0.00346939572122756,-0.00275411443543032,0.000768986838024572,0.000349272646061544,0.000390506387861396,0.000359459446420346
2009-08-19,71.13,0.0238952065639844,0.00364191746289564,0.00384142988217652,0.00525049844598226,-0.0016507674124724,0.000765339386087039,0.000353811456071234,0.000364043077821461,0.000409921420635165
2009-08-20,72.57,0.0202446225221425,0.00416024086293158,0.00398385650681727,0.00621441536210517,-0.000275028417677051,0.00073374771224865,0.000356669751380087,0.00036414959770638,0.000453727473833824
2009-08-21,72.27,-0.00413393964448115,0.00397668307019106,0.00395947789087309,0.00647278772720769,0.000628088863075064,0.000730677059144889,0.000357015309343084,0.000356476939879014,0.000436014220635652
2009-08-24,72.89,0.00857894008578946,0.0039566111276515,0.004456483930699,0.00687012337345748,0.00187508793001975,0.000730417945346253,0.000338927772606183,0.000353145444769834,0.000439041259201999
2009-08-25,71.71,-0.0161887776100975,0.0039030413425231,0.00452307408514664,0.0056544442628203,0.00112116552615286,0.000732066050115835,0.000335739286039526,0.000363749205230548,0.000462358055824988
2009-08-26,70.44,-0.0177102217263979,0.00348543374393182,0.00432171099733632,0.0045931545215762,-0.000621711417103315,0.000718476583596874,0.00034106257845156,0.00037893225414393,0.000498166679015348
2009-08-27,70.36,-0.0011357183418512,0.00331295603540808,0.00428847759832049,0.00411790861561882,-0.00239631928732446,0.000714665010285876,0.000341327756981608,0.000377322214085152,0.00046170307617585
2009-08-28,71.72,0.0193291642978965,0.00325765339326399,0.00419003164150242,0.00439444946157898,0.00103202777109992,0.000712326976759348,0.000337441247775647,0.000383572917883398,0.000483565072177407
2009-08-31,70.37,-0.0188232013385387,0.00338690192986194,0.00414987524302183,0.00302369137172933,0.00350731236032729,0.000703546722906943,0.000339161882237236,0.000389162492389186,0.000299462786582223
2009-09-01,68.11,-0.0321159585050448,0.00317984305386026,0.00390818400636413,0.00174688879449846,-0.00180598836965984,0.00071052778992386,0.000351513659113696,0.000429709894037517,0.000375031109989914
2009-09-02,66.64,-0.0215827338129496,0.00325936917655185,0.00337633843559282,0.00121196617908526,-0.00635378240735324,0.000705416131209296,0.000352903329657143,0.000446353353152685,0.000322113769236437
2009-09-03,66.65,0.000150060024009681,0.00350786692080321,0.00329352753345419,0.000299631548263239,-0.00836323865716653,0.000692622790140532,0.000352812618060456,0.000421665048342415,0.000243718844500819
2009-09-04,66.03,-0.00930232558139542,0.00357401459946908,0.00317913667733402,-0.000682529429838648,-0.00888007725085796,0.000690122200696275,0.000354522558860709,0.000410241761533685,0.000241532588144515
2009-09-07,66.2,0.00257458730879906,0.00395397333358501,0.00283303800781002,-0.00119159677519923,-0.009480512528557,0.000663081770051968,0.000343922881832518,0.00039850056846249,0.000221842235765165
2009-09-08,67.83,0.0246223564954682,0.00427278153492013,0.00297868524911129,-0.000100359359485442,-0.00539939911800043,0.000657834519649358,0.000348389222272755,0.000418593876695401,0.000327558901161538
2009-09-09,68.97,0.0168067226890756,0.00414466274143951,0.00287452671982972,0.001745474664409,-0.00194770467645307,0.000651617301744461,0.000344477887988525,0.000373899187753947,0.000352271517521225
2009-09-10,69.23,0.00376975496592729,0.00412396718392502,0.00251379174029089,0.00156216289533017,-0.00145715734567522,0.000651554949791332,0.000331849891614503,0.00037205382759719,0.000355563034867595
2009-09-11,68.21,-0.0147334970388561,0.00394197136108159,0.00229061550696194,-1.79830814443086e-05,-0.00486342347935048,0.000652428594010885,0.000335051338706407,0.000345256940447913,0.000314247872472538
2009-09-14,66.47,-0.0255094560914821,0.00304139887220911,0.00205450038308242,-0.0022047418865737,-0.00553204895464483,0.000558154563846235,0.00034319659423735,0.000307237702407945,0.000339460390748226
2009-09-15,66.95,0.00722130284338805,0.0025952000436272,0.00200602166123496,-0.00205280854163057,-0.00159832281980154,0.000518166366254253,0.000342473735546542,0.000309460459335882,0.000261816137643898
2009-09-16,68.69,0.0259895444361463,0.0024439974975585,0.00221649197330834,-0.00161521493823919,0.00315890500510805,0.000506891096999273,0.000348606420075817,0.00032870822715723,0.000276860756666987
2009-09-17,70.27,0.0230018925607803,0.00267853113594549,0.00269950032778587,-0.00106472627201949,0.00544408825878511,0.000506576292957599,0.00034744249846828,0.000347027578632317,0.000313801910220923
2009-09-18,69.62,-0.00925003557705979,0.00303925347846685,0.00252131186318711,-0.000934223709521404,0.00544931725921868,0.000474239010212185,0.000348827068762402,0.000344271337775417,0.000313630830302348
2009-09-21,68.42,-0.0172364263142775,0.00296462938447698,0.00243032229991748,-0.00137906956720874,0.00346821589691102,0.000476268448610991,0.000351701100224457,0.000352929349826792,0.000365534303982038
2009-09-22,68.59,0.00248465361005556,0.00321046695889508,0.00212773900649697,-0.00100792932782594,0.00125444560836975,0.000465031090229643,0.00034324258209557,0.000351478869372179,0.000310474519693629
2009-09-23,67.87,-0.0104971570199737,0.0031549168199229,0.0018275928792004,-0.00134845281869719,-0.00147594236253519,0.000466000865657811,0.000342616269877122,0.00035444573095416,0.000290660814940608
2009-09-24,65.12,-0.0405186385737439,0.00276507090719976,0.00140589043019391,-0.00325275278316733,-0.00590478171650231,0.000472580985753467,0.00036236795309345,0.000392479997528097,0.000435179549023543
2009-09-25,64,-0.0171990171990173,0.00272599064062675,0.00113286675182044,-0.00332757648025633,-0.00615133373251842,0.000473872127161836,0.000365781729036024,0.000394459445086705,0.000440624622570801
2009-09-28,64.07,0.00109374999999989,0.00255140959946946,0.00118284458869987,-0.00183858323922925,-0.00349101312337022,0.000468897792784155,0.000365547922888353,0.000336979986601598,0.000396955875858802
2009-09-29,64.25,0.00280942718901212,0.00281697148414754,0.00118369703426713,-0.00244550395942306,-0.00393220068880781,0.000456199602817586,0.000365550660324188,0.000319330797030801,0.000388399805867608
2009-09-30,65.55,0.0202334630350194,0.0030726421407035,0.00102243482544145,-0.00256756207705523,-0.0045078088289205,0.00045325751482683,0.000356944521372697,0.000313125816600962,0.000353439275265469
2009-10-01,67.72,0.0331045003813883,0.0032197923655253,0.00120370568015921,-0.00213889948174704,-0.0034975480468597,0.000458204158415583,0.000365682516929007,0.000338870220919332,0.00042540548249921
2009-10-02,67.17,-0.00812167749556995,0.00307212944307133,0.000764500021370986,-0.00227182407678333,-0.00338471223871072,0.000457603666218201,0.000356214795572589,0.000339948958128738,0.000424090387074467
2009-10-05,66.81,-0.00535953550692272,0.00293891167712479,0.000291618386332697,-0.00273643992987374,-0.00219702315797524,0.00045663256420004,0.000341493967980025,0.000335994435447213,0.000401637486028293
2009-10-06,68.14,0.0199071995210298,0.00284504978695605,0.00042537338773666,-0.00153324069216949,-0.000454768566877817,0.00045182588946046,0.000345153972424039,0.000345937137735191,0.000450117936281706
2009-10-07,67.76,-0.00557675374229521,0.00308309566479688,0.000440152867343456,-0.00112879175936607,3.72717608900359e-05,0.000437480122494628,0.000344954461601503,0.00033730775546717,0.000441558395109798
2009-10-08,67.84,0.00118063754427388,0.0030443649071926,0.000352474771583331,-0.00105157989649524,0.00420719937269182,0.000437355283275233,0.000344115736044494,0.000337485499107788,0.000239629779483917
2009-10-09,68.86,0.0150353773584905,0.00307616454099695,0.000341397137798103,-0.00119470612780877,0.00743063882844259,0.000437938110590022,0.000343775484869059,0.000332064840703092,0.000190198414075952
2009-10-12,70.06,0.017426662794075,0.00306103199001208,0.000708714643257184,1.36226766116866e-05,0.0090639301078501,0.000437459685447644,0.000344052076801372,0.000331795522845933,0.000193874850860793
2009-10-13,70.94,0.0125606622894661,0.00305677462968147,0.000570291706565026,0.00150284336976205,0.0100390536178955,0.000437375047894456,0.000338970812758966,0.000299332932085611,0.000189830369815211
